7_11_1_5_3,4880607.465172935,0.2777777777777778,2022-09-27 11:13:41.631423+00:00,2023-06-28 14:12:27.561327+00:00,0.9839992523193359,154887.93217922654,518677.96489300206,6578979.424973333,37296.37128375037
utilization
7_11_1_5_3,Clerk_1,0.4895250814887603
7_11_1_5_3,Credit_Officer_1,0.9962251906909112
7_11_1_5_3,Clerk_2,0.413342558173167
7_11_1_5_3,Credit_Officer_2,0.85900092357759
7_11_1_5_3,System,0.00022428603412409865
pool_time_cost
7_11_1_5_3,Clerk_1,4339.200000117941,1151321.3993703334
7_11_1_5_3,Credit_Officer_1,13294.433781302861,3618438.6837353334
7_11_1_5_3,Clerk_2,4212.000000119014,164474.48562433332
7_11_1_5_3,Credit_Officer_2,15450.737502210559,1644744.8562433333
7_11_1_5_3,System,0.0,0.0

2_4_6_7_9,5012352.168682301,0.20833333333333331,2022-09-27 11:13:49.925423+00:00,2023-07-05 16:18:19.904094+00:00,1.0659987926483154,242490.87413446698,271354.92039399967,5061806.245556459,37585.85583798311
utilization
2_4_6_7_9,Clerk_1,0.46959851029196165
2_4_6_7_9,Credit_Officer_1,0.9957765172378474
2_4_6_7_9,Clerk_2,0.40127939905408794
2_4_6_7_9,Credit_Officer_2,0.8331403535203666
2_4_6_7_9,System,0.00022227575312857534
pool_time_cost
2_4_6_7_9,Clerk_1,2944.8000001215296,337453.74970376387
2_4_6_7_9,Credit_Officer_1,13617.891373917391,1349814.9988150555
2_4_6_7_9,Clerk_2,3607.2000001172964,1012361.2491112916
2_4_6_7_9,Credit_Officer_2,17415.964463826895,2362176.2479263474
2_4_6_7_9,System,0.0,0.0

